years_exp,search_last_name,swish_id,team_changed_at,hashtag,high_school,injury_notes,active,age,college,first_name,rotowire_id,player_id,injury_start_date,team,yahoo_id,injury_body_part,status,rotoworld_id,opta_id,search_first_name,weight,practice_participation,team_abbr,search_rank,full_name,search_full_name,news_updated,depth_chart_position,last_name,birth_state,gsis_id,birth_city,fantasy_data_id,fantasy_positions,injury_status,birth_date,practice_description,pandascore_id,height,position,number,oddsjam_id,sport,sportradar_id,competitions,espn_id,stats_id,birth_country,depth_chart_order,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
10.0,aultman,,,#damarraultman-NFL-FA-0,Half Hollow Hills West ,,True,33.0,Maine,Damarr,10800.0,2672,,,29010.0,,Active,,,damarr,198,,,9999999.0,Damarr Aultman,damarraultman,,,Aultman,,,,17140.0,['WR'],,1992-01-13,,,71,WR,0.0,,nfl,8a691f55-8a42-4403-829f-350341ddd3e5,[],2507242.0,551666.0,,,1202954209616461824,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,wease,,,#theowease-NFL-MIA-81,Allen (TX),,True,23.0,Missouri,Theo,18645.0,12860,,MIA,,,Active,,,theo,210,,,999.0,Theo Wease,theowease,1746464709900.0,SWR,Wease,,,,,['WR'],,2001-06-25,,,74,WR,81.0,1C07D4608BC61EE4,nfl,277f6ff0-2442-11f0-ac20-e1591f73b631,[],,,,,1222606261770530816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,zampese,,,#kenzampese-NFL-FA-0,,,False,,,Ken,,3122,,,,,Inactive,11237.0,,ken,,,,9999999.0,Ken Zampese,kenzampese,,,Zampese,,,,17876.0,,,,,,,,0.0,,nfl,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,scott,974924.0,,#danielscott-NFL-IND-37,Saint Francis (CA),,True,26.0,California,Daniel,17108.0,10975,,IND,,,Active,,,daniel,208,,,9999999.0,Daniel Scott,danielscott,1748468117764.0,DB,Scott,,,,,['DB'],,1998-10-26,,,73,DB,37.0,9541D489E4FC,nfl,facf38e6-6cb0-4ce4-b1b8-992f388023ad,[],,,,,1113708782749249536,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,fitzgerald,,,#larryfitzgerald-NFL-FA-11,Holy Angels (MN),,True,38.0,Pittsburgh,Larry,3730.0,223,,,6762.0,,Inactive,1661.0,,larry,218,,,165.0,Larry Fitzgerald,larryfitzgerald,1649276454719.0,,Fitzgerald,,00-0022921,,5571.0,['WR'],,1983-08-31,,,75,WR,11.0,,nfl,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,[],5528.0,246053.0,,,1116852787615891456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,rivers,,,#philiprivers-NFL-FA-17,Athens (AL),,True,40.0,North Carolina State,Philip,3766.0,331,,,6763.0,,Injured Reserve,1813.0,,philip,228,,,150.0,Philip Rivers,philiprivers,1635878439180.0,,Rivers,,00-0022942,,8244.0,['QB'],,1981-12-08,,,77,QB,17.0,,nfl,e47706c7-e14d-41fb-b13b-83a835a1f3bc,[],5529.0,246054.0,,,1116852847967731712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,johnson,1108541.0,,#marcellusjohnson-NFL-MIN-79,Normal Community (IL),,True,25.0,Missouri,Marcellus,,12101,,MIN,,,Active,,,marcellus,307,,,9999999.0,Marcellus Johnson,marcellusjohnson,,OL,Johnson,,,,,['OL'],,2000-04-01,,,76,OL,79.0,F4DA7C4D9D13,nfl,d90fc2b0-0733-11ef-b73c-1b41571f877f,[],,,,,1113708680613752832,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,beecham,,,#abdulbeecham-NFL-FA-76,Judson,,True,24.0,Kansas State,Abdul,14325.0,6709,,,32620.0,,Active,,,abdul,321,,,9999999.0,Abdul Beecham,abdulbeecham,,,Beecham,, 00-0035690,,21628.0,['OL'],,1997-03-05,,,75,G,76.0,,nfl,cb175050-09d6-4216-93ee-276fed373aa1,[],4036407.0,,,,1116853296053616640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,thompson,1120925.0,,#sarodorickthompson-NFL-FA-27,Ranchview (TX),,True,24.0,Texas Tech,SaRodorick,17052.0,11104,,,,,Active,,,sarodorick,215,,,484.0,SaRodorick Thompson,sarodorickthompson,1724619935192.0,,Thompson,,,,,['RB'],,1999-10-01,,,72,RB,27.0,05013B48B09F,nfl,bb6fb930-e773-11ed-b584-ffd9bed092a6,[],,,,,1116852651984683008,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,owens,913360.0,,#chrisowens-NFL-FA-0,Lamar (TX),,True,27.0,Alabama,Chris,,8561,,,,,Active,,,chris,305,,,9999999.0,Chris Owens,chrisowens,,,Owens,,,,,,,1997-12-24,,,75,G,0.0,,nfl,0009fa10-ca24-11ec-9f1c-b7114d38a85b,[],,,,,1116853497090801664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,brumfield,,,#garrettbrumfield-NFL-FA-68,University,,True,25.0,Louisiana State,Garrett,14196.0,6113,,,32167.0,,Active,,,garrett,302,,,9999999.0,Garrett Brumfield,garrettbrumfield,,,Brumfield,, 00-0035225,,21047.0,['OL'],,1996-06-23,,,76,G,68.0,,nfl,21b89b42-8e13-4450-a5ff-a080c80a5400,[],3115391.0,,,,1116853204659732480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,peppers,830698.0,,#jabrillpeppers-NFL-NE-5,Paramus Catholic (NJ),,True,29.0,Michigan,Jabrill,11714.0,4056,,NE,30138.0,,Active,12218.0,,jabrill,217,,,504.0,Jabrill Peppers,jabrillpeppers,1749082830972.0,FS,Peppers,,00-0033883,,18902.0,"['DB', 'LB']",,1995-10-04,,,71,DB,5.0,A51470A60324,nfl,45ef2670-2382-434b-8f26-ba13f044236e,[],3115962.0,,,1.0,1113708791116886016,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,donnerson,,,#kendalldonnerson-NFL-CAR-76,Maumelle (AR),,False,25.0,Southeast Missouri,Kendall,13014.0,5320,,CAR,31218.0,,Inactive,,,kendall,248,,,9999999.0,Kendall Donnerson,kendalldonnerson,1622068505843.0,,Donnerson,,00-0034287,,20060.0,['LB'],,1996-04-22,,,74,DE,76.0,,nfl,eb2a534f-2dd9-484c-b464-455311f1a9e3,[],3112083.0,832895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,terry,,,#tamorrionterry-NFL-FA-83,Turner County (GA),,False,26.0,Florida State,Tamorrion,15217.0,7604,,,,,Inactive,,,tamorrion,207,,,,Tamorrion Terry,tamorrionterry,1625153161182.0,,Terry,,,,,['WR'],,1998-03-21,,,75,WR,83.0,,nfl,c07ed6d0-af1a-45d6-b4af-ef2dc6f93af6,[],,,,,,,,,a24cf311-bc27-468c-9025-4d4ff6faa148,false,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,trusnik,,,#jasontrusnik-NFL-FA-57,Nordonia (OH),,False,36.0,Ohio Northern,Jason,6294.0,494,,,8623.0,,Inactive,,,jason,250,,,9999999.0,Jason Trusnik,jasontrusnik,,,Trusnik,,,,9958.0,['LB'],,1984-06-06,,,"6'4""",LB,57.0,,nfl,c841722c-f71d-4a46-9a72-a0ce1605fa1f,[],10927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,chunn,,,#jordanchunn-NFL-FA-38,Madison County (AL),,True,27.0,Troy,Jordan,12734.0,5168,,,31280.0,,Inactive,,,jordan,230,,,1423.0,Jordan Chunn,jordanchunn,1621176003216.0,,Chunn,,00-0034551,,20122.0,['RB'],,1995-01-02,,,72,RB,38.0,,nfl,ddd1fbb3-4db8-4d77-b522-9efd938ec8c5,[],3053732.0,744162.0,,,1116853064544813056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,davis,,,#freddavis-NFL-FA-83,,,False,31.0,USC,Fred,,98,,,,,Inactive,,,fred,257,,,9999999.0,Fred Davis,freddavis,,,Davis,,,,2640.0,['TE'],,1986-01-15,,,"6'3""",TE,83.0,,nfl,675c0338-159b-403b-8d62-39356e193519,[],,245777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,quarless,,,#andrewquarless-NFL-FA-49,Uniondale (NY),,False,31.0,Penn State,Andrew,6690.0,601,,,24130.0,,Inactive,,,andrew,252,,,9999999.0,Andrew Quarless,andrewquarless,,,Quarless,,,,11400.0,['TE'],,1988-10-06,,,"6'4""",TE,49.0,,nfl,8eafc2b1-3e22-4416-b690-9a1232669f62,[],13440.0,337967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,miller,,,#cammiller-NFL-LV-5,Solon (IA),,True,23.0,North Dakota State,Cam,18808.0,12688,,LV,,,Active,,,cam,215,,,999.0,Cam Miller,cammiller,1745703634580.0,QB,Miller,,,,,['QB'],,2001-06-18,,,73,QB,5.0,180E2572BAD2CDE4,nfl,065b4e2a-5071-4b33-aef8-0b3eb99dce35,[],,,,3.0,1221972010872090624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,arkin,,,#davidarkin-NFL-FA-66,,,False,31.0,Missouri State,David,7593.0,898,,,24897.0,,Inactive,,,david,306,,,9999999.0,David Arkin,davidarkin,,,Arkin,,,,13108.0,['OL'],,1987-10-07,,,"6'5""",G,66.0,,nfl,e14a4c78-9a55-4d84-ab7c-d9c7121a6ae1,[],14119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,black,,,#korieblack-NFL-NYG-25,Connally,,True,,Oklahoma State,Korie,18802.0,12716,,NYG,,,Active,,,korie,190,,,9999999.0,Korie Black,korieblack,1745710827596.0,LCB,Black,,,,,['DB'],,,,,72,CB,25.0,9BB1977E621E3F19,nfl,af0644a7-0d19-462d-85e6-36aac0d39f8b,[],,,,3.0,1222002216521433088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,smelley,,,#bradsmelley-NFL-FA-47,,,False,28.0,Alabama,Brad,,1314,,,25957.0,,Inactive,,,brad,235,,,9999999.0,Brad Smelley,bradsmelley,,,Smelley,,,,14807.0,['RB'],,1989-04-20,,,"6'2""",FB,47.0,,nfl,ff339b13-6c5e-4dd0-9eef-e649804d6c24,[],15055.0,465619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,martinez,691005.0,,#blakemartinez-NFL-FA-40,Canyon del Oro (AZ),,True,30.0,Stanford,Blake,11127.0,3291,,,29365.0,,Active,11442.0,,blake,237,,,9999999.0,Blake Martinez,blakemartinez,1703619619319.0,,Martinez,,00-0032408,,18052.0,['LB'],,1994-01-09,,,74,LB,40.0,0FD9C6444410,nfl,0392b852-2783-4ce4-ad39-dc8661a5be3d,[],2978273.0,,,,1116852845220462592,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,roberts,,,#jacobroberts-NFL-FA,Mallard Creek (NC),,True,,Wake Forest,Jacob,,12072,,,,,Active,,,jacob,233,,,9999999.0,Jacob Roberts,jacobroberts,,,Roberts,,,,,['LB'],,,,,73,LB,,,nfl,8685ab70-072b-11ef-bd95-696f2af85280,[],,,,,1113708716932231168,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,eguavoen,605322.0,,#sameguavoen-NFL-FA-52,Lakeview Centennial (TX),,True,32.0,Texas Tech,Sam,13561.0,5830,,,31815.0,,Active,,,sam,236,,,9999999.0,Sam Eguavoen,sameguavoen,1701299758306.0,,Eguavoen,, 00-0034902,,20724.0,['LB'],,1993-02-22,,,73,LB,52.0,A5263D323666,nfl,3b4c4797-d35d-4885-93a3-06d85242b522,[],2577637.0,,,,1113708742605565953,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,asamoah,1125630.0,,#brianasamoah-NFL-MIN-6,St. Francis De Sales (OH),,True,25.0,Oklahoma,Brian,15993.0,8283,,MIN,,,Active,,,brian,226,,,9999999.0,Brian Asamoah,brianasamoah,1727212828030.0,LILB,Asamoah,,,,,['LB'],,2000-03-29,,,72,LB,6.0,5E854A57CBCD,nfl,b6a3e040-ad0b-4242-82a4-871ba158644b,[],,,,2.0,1113708711467053056,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,ducasse,,,#vladimirducasse-NFL-FA-62,Stamford (CT),,False,34.0,Massachusetts,Vladimir,6543.0,522,,,24036.0,,Inactive,,,vladimir,329,,,9999999.0,Vladimir Ducasse,vladimirducasse,1565532921538.0,,Ducasse,,00-0027667,,10994.0,['OL'],,1987-10-15,,,77,G,62.0,,nfl,6edf1c3e-bf89-4148-b827-cc4e50888c18,[],13273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,jerry,,,#johnjerry-NFL-FA-64,South Panola (MS),,True,35.0,Mississippi,John,6556.0,509,,,24048.0,,Active,5881.0,,john,340,,,9999999.0,John Jerry,johnjerry,1564274111111.0,,Jerry,,00-0027678,,10956.0,['OL'],,1986-06-14,,,77,G,64.0,,nfl,1540d25f-4758-44d8-a4eb-276845326620,[],13278.0,,,,1116853054885330944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,debose,,,#andredebose-NFL-FA-9,,,False,28.0,Florida,Andre,10491.0,2520,,,28609.0,,Inactive,,,andre,190,,,9999999.0,Andre Debose,andredebose,,,Debose,,,,16980.0,['WR'],,1990-09-12,,,"6'0""",WR,9.0,,nfl,004c3d40-9542-4676-87d6-efbedcc11d7f,[],2447736.0,508874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,russell,,,#alonzorussell-NFL-FA-0,H.D. Woodson (DC),,False,29.0,Toledo,Alonzo,11165.0,3420,,,29710.0,,Inactive,,,alonzo,205,,,9999999.0,Alonzo Russell,alonzorussell,1567365636993.0,,Russell,,00-0032550,,18184.0,['WR'],,1992-09-29,,,75,WR,0.0,,nfl,3de3804d-1b80-4f3d-81f9-bdf6d03561b0,[],2980238.0,697261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,wallace,1313536.0,,#trevinwallace-NFL-CAR-32,Wayne County (GA),,True,22.0,Kentucky,Trevin,17872.0,11724,,CAR,,,Active,,,trevin,244,,,501.0,Trevin Wallace,trevinwallace,1749186640007.0,LB,Wallace,,,,,['LB'],,2003-02-22,,,73,LB,32.0,A9E50BBF8936,nfl,578f063e-30e5-4a2c-b3cc-09aaaf3d0a7c,[],,,,,1113708883127332864,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,invalid,,,#playerinvalid-NFL-FA,,,False,,,Player,,12456,,,,,Inactive,,,player,,,,,Player Invalid,playerinvalid,,,Invalid,,,,,['WR'],,,,,,WR,,,nfl,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,kamalu,,,#ufombakamalu-NFL-FA-96,Starr's Mill (GA),,True,29.0,Miami,Ufomba,11084.0,3642,,,29797.0,,Active,,,ufomba,295,,,9999999.0,Ufomba Kamalu,ufombakamalu,1586553052688.0,,Kamalu,,00-0032729,,18432.0,['LB'],,1992-11-02,,,78,OLB,96.0,,nfl,e4b362e0-d43c-4279-b30f-15000dbc0591,[],3051940.0,748586.0,,,1116852888094638080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,scantling,,,#garrettscantling-NFL-ATL-89,,,True,,Georgia,Garrett,12193.0,4922,,ATL,30110.0,,Active,,,garrett,210,,,9999999.0,Garrett Scantling,garrettscantling,,,Scantling,,,,18895.0,['WR'],,,,,"6'3""",WR,89.0,,nfl,,[],,,,,1116853040842801152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,robinson,,,#naterobinson-NFL-FA-0,,,False,,,Nate,,3900,,,,,Inactive,12079.0,,nate,,,,9999999.0,Nate Robinson,naterobinson,,,Robinson,,,,18724.0,,,,,,,,0.0,,nfl,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,gabriel,,,#dillongabriel-NFL-CLE-5,Mililani (HI),,True,24.0,Oregon,Dillon,18496.0,12486,,CLE,,,Active,,,dillon,205,,,417.0,Dillon Gabriel,dillongabriel,1749105334615.0,QB,Gabriel,,,,,['QB'],,2000-12-28,,,71,QB,5.0,8DD8BDD92EA9CE85,nfl,299d4fe8-188c-43d1-95d3-8a8f103da5c5,[],,,,3.0,1221700206081351680,0,,,6570275a-6d25-470c-8d4c-483d9c09ebe5,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,mitchell,,,#bryantmitchell-NFL-FA-16,Mount Miquel (CA),,True,29.0,"Northwestern State, La.",Bryant,13576.0,5831,,,31816.0,,Inactive,,,bryant,198,,,9999999.0,Bryant Mitchell,bryantmitchell,1599275454959.0,,Mitchell,, 00-0034901,,20726.0,['WR'],,1992-08-16,,,74,WR,16.0,,nfl,efc94096-abe3-46eb-803a-ecab1d56e28f,[],3050661.0,747276.0,,,1116853169922506752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,whitehead,879290.0,,#jordanwhitehead-NFL-FA-3,Central Valley (PA),,True,27.0,Pittsburgh,Jordan,12641.0,5375,,,31087.0,Neck,Active,,,jordan,198,,,497.0,Jordan Whitehead,jordanwhitehead,1740625505863.0,,Whitehead,,00-0034374,,19954.0,['DB'],Questionable,1997-03-18,,,70,DB,3.0,CC7F37F395B2,nfl,4deb42ec-bece-4b00-b697-3caeff8c1997,[],3895798.0,,,,1113708729078935552,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,clark,1175681.0,,#keitrelclark-NFL-ARI-13,Manchester (VA),,True,24.0,Louisville,Kei'Trel,16695.0,11014,,ARI,,,Active,,,keitrel,181,,,9999999.0,Kei'Trel Clark,keitrelclark,1701199246960.0,RCB,Clark,,,,,['DB'],,2001-03-19,,,70,DB,13.0,F850F5E74310,nfl,a7140ce9-4841-4f7f-9bda-5dcd75899eec,[],,,,2.0,1113708848310415360,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,ford,835441.0,,#poonaford-NFL-LAR-95,Hilton Head (SC),,True,29.0,Texas,Poona,12492.0,5226,,LAR,31477.0,,Active,,,poona,310,,,9999999.0,Poona Ford,poonaford,1741657838680.0,NT,Ford,,00-0034234,,20185.0,['DL'],,1995-11-19,,,71,DT,95.0,1EAAE9B6AF27,nfl,09b78e4f-e683-4c5d-b35e-35cc0dbbf7e5,[],3125114.0,,,1.0,1113708689065275392,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,whyle,1107037.0,,#joshwhyle-NFL-TEN-81,La Salle (OH),,True,25.0,Cincinnati,Josh,16866.0,10212,,TEN,,,Active,,,josh,248,,,426.0,Josh Whyle,joshwhyle,1736184006049.0,TE,Whyle,,,,,['TE'],,1999-09-08,,,79,TE,81.0,9E50F7704FF1,nfl,601467c7-b593-472d-a147-b8e7bfdbe990,[],,,,2.0,1113708832116207616,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,heyward,1121054.0,,#shakaheyward-NFL-CIN-50,Mill Creek (GA),,True,25.0,Duke,Shaka,17171.0,11251,,CIN,,,Active,,,shaka,238,,,9999999.0,Shaka Heyward,shakaheyward,,LOLB,Heyward,,,,,['LB'],,2000-04-19,,,75,LB,50.0,A855E869B587,nfl,770482a0-eac3-11ed-b0fb-af4f3941e6b7,[],,,,2.0,1113708806094745600,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,vokolek,1068822.0,,#travisvokolek-NFL-ARI-81,Kickapoo (MO),,True,27.0,Nebraska,Travis,16746.0,11381,,ARI,,,Active,,,travis,260,,,456.0,Travis Vokolek,travisvokolek,1742860549491.0,TE,Vokolek,,,,,['TE'],,1998-06-04,,,78,TE,81.0,937A4081D738,nfl,1d1eb430-f01e-11ed-97df-a94b89ac5704,[],,,,4.0,1113708844527153152,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,lee,246395.0,,#andylee-NFL-FA-14,West Oak (SC),,True,40.0,Pittsburgh,Andy,4044.0,112,,,6947.0,,Active,2884.0,,andy,185,,,9999999.0,Andy Lee,andylee,1640797509534.0,,Lee,,00-0022824,,3100.0,['P'],,1982-08-11,,,73,P,14.0,,nfl,edaad8e3-62cd-4715-b225-0010ee9825a0,[],5713.0,,,,1116852662818570240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,thompson,,,#tyrellthompson-NFL-FA-0,,,True,,Tarleton,Tyrell,14015.0,6391,,,32136.0,,Active,,,tyrell,290,,,9999999.0,Tyrell Thompson,tyrellthompson,1560694514542.0,,Thompson,,,,21299.0,['DL'],,,,,76,DT,0.0,,nfl,9b76763e-1030-461f-900b-fba8e9ef9ef3,[],4389458.0,,,,1116853243519959040,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,wynn,823068.0,,#isaiahwynn-NFL-FA-77,Lakewood (FL),,True,29.0,Georgia,Isaiah,12855.0,4977,,,30993.0,,Active,13111.0,,isaiah,305,,,9999999.0,Isaiah Wynn,isaiahwynn,1732572046559.0,,Wynn,,00-0034833,,19848.0,"['OL', 'OT']",,1995-12-09,,,74,OL,77.0,D0E5EE87742E,nfl,27b1ba46-842b-4bca-a434-56c60102c1b5,[],3128713.0,,,,1113708735978565632,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,white,974487.0,,#parkerwhite-NFL-FA-48,Wando (SC),,True,24.0,South Carolina,Parker,16877.0,8937,,,,,Active,,,parker,207,,,9999999.0,Parker White,parkerwhite,1684789825891.0,,White,,,,,['K'],,1998-07-24,,,76,K,48.0,,nfl,5ccd21e0-91bc-11ed-aadd-77f58bac4374,[],,,,,1116853552539500544,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,osgood,,,#kassimosgood-NFL-FA-14,,,False,37.0,San Diego State,Kassim,,670,,,,,Inactive,,,kassim,220,,,9999999.0,Kassim Osgood,kassimosgood,,,Osgood,,,,11821.0,['WR'],,1980-05-20,,,"6'5""",WR,14.0,,nfl,d00b8cd0-86fb-4d44-9816-7011747ad3fd,[],5437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,glover,,,#antonioglover-NFL-FA-0,Douglas County (GA),,True,31.0,Georgia Southern,Antonio,11389.0,3624,,,29619.0,,Active,,,antonio,200,,,9999999.0,Antonio Glover,antonioglover,,,Glover,,,,18411.0,['DB'],,1993-03-31,,,73,SS,0.0,,nfl,78c9d691-b869-485b-a7d4-55296bb92647,[],,,,,1202954214460882944,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,willis,976323.0,,#malikwillis-NFL-GB-2,Roswell (GA),,True,26.0,Liberty,Malik,15872.0,8161,,GB,,,Active,,,malik,225,,,496.0,Malik Willis,malikwillis,1738124445959.0,QB,Willis,,,,,['QB'],,1999-05-25,,,73,QB,2.0,BB802A531515,nfl,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,[],,,,2.0,1113708831713554433,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,payne,884053.0,,#daronpayne-NFL-WAS-94,Shades Valley (AL),,True,28.0,Alabama,Daron,12618.0,4976,,WAS,30983.0,,Active,13130.0,,daron,320,,,796.0,Daron Payne,daronpayne,1749237644411.0,RDT,Payne,,00-0034333,,19841.0,['DL'],,1997-05-27,,,75,DT,94.0,F41FEEDD0D51,nfl,0a1be8da-5839-4768-bfe5-9fec74908268,[],3925354.0,,,1.0,1113708695025381376,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,swanson,,,#terryswanson-NFL-FA-42,Aliquippa,,True,25.0,Toledo,Terry,13021.0,5201,,,31590.0,,Active,,,terry,205,,,9999999.0,Terry Swanson,terryswanson,1535742407291.0,,Swanson,,00-0034632,,20136.0,['RB'],,1996-08-06,,,70,RB,42.0,,nfl,878d42bc-8f58-41b2-9179-46a0c834e219,[],3126113.0,833513.0,,,1116853070014185472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,blaylock,,,#travianblaylock-NFL-FA,Atascocita (TX),,True,,Wisconsin,Travian,,12032,,,,,Active,,,travian,208,,,9999999.0,Travian Blaylock,travianblaylock,,,Blaylock,,,,,['DB'],,,,,71,DB,,BAEA55D3BB177246,nfl,08dd2a20-071e-11ef-a836-4d7ec7910c6a,[],,,,,1113708760943063040,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,marsh,1068961.0,,#armanimarsh-NFL-FA-38,Gonzaga Prep (WA),,True,24.0,Washington State,Armani,17625.0,11476,,,,,Active,,,armani,182,,,9999999.0,Armani Marsh,armanimarsh,1696884938688.0,,Marsh,,,,,['DB'],,1999-02-17,,,69,DB,38.0,5F3A29C1364F,nfl,869ae250-f364-11ed-9735-2f9579cd28dc,[],,,,,1116852693369880576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,glennon,464346.0,,#mikeglennon-NFL-FA-16,Westfield (VA),,True,33.0,North Carolina State,Mike,8745.0,1559,,,26696.0,,Active,8374.0,,mike,225,,,397.0,Mike Glennon,mikeglennon,1673325011837.0,,Glennon,,00-0030520,,15201.0,['QB'],,1989-12-12,,,78,QB,16.0,,nfl,e1235f1e-26ce-438c-8168-3b1ded4ab893,[],15837.0,464346.0,,,1116852745769320448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,gunter,977504.0,,#jeffgunter-NFL-FA-93,Riverside (NC),,True,25.0,Coastal Carolina,Jeff,16118.0,8402,,,,Personal,Active,,,jeff,263,,,9999999.0,Jeff Gunter,jeffgunter,1723680962438.0,,Gunter,,,,,['LB'],NA,1999-06-01,,,76,LB,93.0,90B8EC5486C2,nfl,bbcc69eb-b974-4012-9aab-b27128aef84a,[],,,,,1113708807701164032,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,invalid,,,#playerinvalid-NFL-FA,,,False,,,Player,,7557,,,,,Inactive,,,player,,,,,Player Invalid,playerinvalid,,,Invalid,,,,,['TE'],,,,,,TE,,,nfl,,[],,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,jordan,,,#dionjordan-NFL-FA-96,Chandler (AZ),,True,31.0,Oregon,Dion,8658.0,1356,,,26626.0,,Inactive,8384.0,,dion,275,,,709.0,Dion Jordan,dionjordan,1638291643322.0,,Jordan,,00-0030555,,14875.0,['DL'],,1990-03-05,,,78,DE,96.0,,nfl,94ee954f-baf6-489c-b50f-3b60b2506f33,[],15800.0,459199.0,,,1116852732624371712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
